filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
cyom G3 side_A 050606_002636.wav, 0.287745863199234, 0.05067116767168045, 3709.115945201704, 1625.457421252257, 4721.985764471477, 0.31326027684563756, -370.98291015625, -50.57426071166992, -107.04503631591797, 6.414880752563477, -10.802445411682129, 3.5405051708221436, 16.886608123779297, 21.00870132446289, -5.551944255828857, -8.941969871520996, -17.687253952026367, 3.3437845706939697, 7.496593475341797, 7.115712642669678, 8.482471466064453, 3.6714048385620117, -6.329216480255127, -14.842520713806152, -17.580881118774414, -11.794365882873535, cyom rep and soundfiles,
cyom H side_A 050606_002800.wav, 0.2658071219921112, 0.04788986220955849, 4867.535111454183, 1618.5661063623313, 6077.830696105957, 0.41136932373046875, -450.9270935058594, -98.02694702148438, -55.452205657958984, 23.788118362426758, -11.204353332519531, 9.290155410766602, -1.1546261310577393, 16.16610336303711, -6.568088531494141, -13.469409942626953, -5.923789978027344, 16.932514190673828, -4.548744201660156, 4.2621893882751465, -0.4977821111679077, -3.385817050933838, -5.72130012512207, -8.571673393249512, 6.299925804138184, 0.8833589553833008, cyom rep and soundfiles,
cyom H2 side_A 050606_002847.wav, 0.2956027388572693, 0.031015850603580475, 4476.473734900376, 1903.9282403206716, 6021.05879350142, 0.3818766276041667, -429.7371520996094, -67.61676788330078, -81.99243927001953, -2.0951695442199707, 13.473875045776367, 29.067670822143555, -4.341660976409912, -3.517157793045044, -13.246628761291504, 0.3092595934867859, 6.219948768615723, 18.543193817138672, -9.472710609436035, -6.540868759155273, -5.4946675300598145, 5.360718250274658, 13.460926055908203, 8.176624298095703, 5.126576900482178, -16.68310546875, cyom rep and soundfiles,
cyom H3 side_A 050606_003514.wav, 0.30621692538261414, 0.026368120685219765, 5130.810058753194, 1807.3035806781663, 6701.101146024816, 0.44601978975183826, -455.2710266113281, -89.6449203491211, -59.62589645385742, 4.174555778503418, 10.090598106384277, 34.239288330078125, -17.412410736083984, -2.5476131439208984, -14.327116012573242, 14.784326553344727, 3.142204761505127, 4.988199710845947, -6.952406406402588, -5.781482696533203, 2.1640748977661133, 12.009711265563965, 5.558063507080078, -7.400507926940918, -15.077215194702148, -21.731157302856445, cyom rep and soundfiles,
cyom H4 side_A 050606_003520.wav, 0.28487148880958557, 0.036207735538482666, 4897.650480377842, 1698.731889136311, 6323.696136474609, 0.4276580810546875, -442.75634765625, -96.97512817382812, -81.76947784423828, 16.034317016601562, 5.046412467956543, 34.83586120605469, -10.700900077819824, -15.31312370300293, -6.7521772384643555, 14.67750358581543, -2.871530055999756, 12.222150802612305, -10.13612174987793, -7.759927749633789, 3.7335495948791504, 10.421720504760742, 9.46367073059082, -8.026531219482422, -22.358675003051758, -19.623592376708984, cyom rep and soundfiles,
cyom H5 side_A 050606_003545.wav, 0.28177788853645325, 0.0552496500313282, 4909.984515791179, 1613.6403559872883, 6142.241998487903, 0.44047694052419356, -402.468505859375, -94.92659759521484, -80.3144302368164, 14.72477912902832, -1.6441965103149414, 35.89059829711914, -3.5147597789764404, -11.347196578979492, -12.400792121887207, 8.996173858642578, -3.200709581375122, 17.81946563720703, -4.680331230163574, -8.328447341918945, -8.354618072509766, 3.8776681423187256, 14.13414478302002, 9.786189079284668, 1.0886754989624023, -8.303237915039062, cyom rep and soundfiles,
cyom I side_B 050606_000041.wav, 0.2654073238372803, 0.06782766431570053, 4653.732052641093, 1559.9210746729373, 5808.100109565548, 0.3862503175813008, -364.9961853027344, -56.65829086303711, -65.74991607666016, 4.104464530944824, -45.91931915283203, 26.195680618286133, 15.505928039550781, 13.821820259094238, -3.1219444274902344, -4.354072093963623, -17.462261199951172, -0.19164615869522095, 11.158214569091797, 3.561861753463745, 9.259084701538086, 6.378697872161865, -8.68213939666748, -16.705657958984375, -13.938190460205078, -17.47512435913086, cyom rep and soundfiles,
cyom I2 side_B 050606_000118.wav, 0.2847959101200104, 0.03154171630740166, 4429.115134655944, 1792.564254776489, 6016.644153455748, 0.3614564324817518, -403.5879821777344, -76.6461181640625, -83.1827163696289, 9.945854187011719, -7.620186805725098, 26.505813598632812, -5.241673946380615, 10.797591209411621, -14.384904861450195, -1.4916136264801025, 7.972125053405762, 3.439772129058838, -8.169886589050293, 2.850362539291382, 6.912658214569092, 2.137725830078125, 11.028229713439941, -15.202383995056152, -23.131128311157227, -18.12200164794922, cyom rep and soundfiles,
cyom I3 side_B 050606_000312.wav, 0.25925517082214355, 0.0683443546295166, 4587.098069209772, 1291.5181883450582, 5734.149623902376, 0.3893054300103306, -423.0381774902344, -116.14190673828125, -83.65091705322266, 66.76585388183594, -8.978418350219727, 28.704771041870117, -38.19186782836914, 13.060745239257812, -9.800625801086426, 13.988438606262207, -1.602673053741455, 2.8734922409057617, -17.415403366088867, 9.281268119812012, 8.477229118347168, -6.287660121917725, 0.09691453725099564, -11.771462440490723, 6.093801975250244, 14.040249824523926, cyom rep and soundfiles,
cyom I4side_B 050606_000410.wav, 0.32151222229003906, 0.044677622616291046, 4271.089601653135, 1750.6559563809622, 5804.612832173814, 0.3446018191149635, -401.5948486328125, -59.18599319458008, -85.6539535522461, -6.200747966766357, -23.28871726989746, 26.34213638305664, 10.803503036499023, 13.09670352935791, -3.074159860610962, -5.182602882385254, -15.087414741516113, -4.248534679412842, 11.114139556884766, 7.66800594329834, 7.1286516189575195, 7.923666000366211, -12.716310501098633, -12.704317092895508, -11.01359748840332, -16.731616973876953, cyom rep and soundfiles,
cyom J side_B 050606_000514.wav, 0.2911032438278198, 0.024366268888115883, 4691.641391617972, 1682.2366272155396, 6088.131689837598, 0.38748000738188976, -496.10650634765625, -98.6545639038086, -71.47249603271484, 26.835824966430664, 5.754885673522949, 23.10414695739746, -14.255970001220703, -9.816238403320312, -1.8071995973587036, 4.3464250564575195, 12.248943328857422, -7.060153484344482, -8.133721351623535, 3.1618707180023193, 1.6373765468597412, 5.294618606567383, -1.7657935619354248, -12.231770515441895, -8.962583541870117, 7.608273029327393, cyom rep and soundfiles,
cyom J2 side_B 050606_000540.wav, 0.287011057138443, 0.022966891527175903, 4450.274045125403, 1959.3960079120873, 6198.963665140086, 0.3606243265086207, -463.6629943847656, -58.03628921508789, -78.83097076416016, -5.016023635864258, -8.529744148254395, 31.231937408447266, 10.581827163696289, -5.140644550323486, -14.420595169067383, -10.838702201843262, 5.1620354652404785, 12.771425247192383, 3.401667833328247, -0.5077394843101501, -13.567361831665039, -10.418949127197266, 2.9235401153564453, 10.114524841308594, 16.838924407958984, 18.16752052307129, cyom rep and soundfiles,
cyom J3 side_B 050606_000622.wav, 0.29787662625312805, 0.021608872339129448, 3952.419463710441, 2029.8776073120084, 5712.54345703125, 0.316533203125, -426.62646484375, -9.584784507751465, -71.06344604492188, -23.24968719482422, -40.83626174926758, -1.101966142654419, 11.853506088256836, 17.317018508911133, 14.666357040405273, -1.2773138284683228, -3.9413509368896484, -6.019770622253418, -15.184183120727539, 0.2128792256116867, -4.448486328125, 3.928403377532959, 14.784743309020996, 13.764883041381836, 11.977778434753418, 11.092814445495605, cyom rep and soundfiles,
cyom J4 side_B 050606_000642.wav, 0.34063640236854553, 0.021307703107595444, 4053.996661526564, 2066.556674406222, 5903.94287109375, 0.336324320211039, -418.41082763671875, 1.2955548763275146, -54.54167556762695, -14.890423774719238, -44.81626510620117, -11.406052589416504, -8.917193412780762, 4.392340183258057, 9.368199348449707, 7.206973552703857, 12.211732864379883, 7.887081623077393, 1.8679536581039429, 5.110644340515137, -8.161470413208008, -9.489191055297852, -8.401665687561035, -10.987030982971191, -12.421917915344238, -7.731756210327148, cyom rep and soundfiles,
cyom J5 side_B 050606_001026.wav, 0.2864636182785034, 0.036327216774225235, 4574.484326399865, 1734.2353327214335, 6252.816009521484, 0.3700510660807292, -483.973388671875, -91.45963287353516, -73.0340347290039, 31.733129501342773, 2.8637266159057617, 24.921987533569336, -10.68764591217041, -19.769027709960938, 6.720962047576904, 4.173702239990234, 6.160824298858643, 1.4608474969863892, -13.932755470275879, 2.1219899654388428, 5.396814823150635, 5.826171398162842, -0.47951921820640564, -10.672813415527344, -10.34948444366455, 4.969949245452881, cyom rep and soundfiles,
cyom J6 side_B 050606_001150.wav, 0.31798726320266724, 0.04614873602986336, 4654.83447324764, 1659.6482708866845, 6109.550556383635, 0.3887264854029605, -411.897216796875, -71.2530746459961, -73.62362670898438, 1.6253063678741455, -33.642417907714844, 14.535874366760254, -5.981062412261963, 17.279766082763672, 11.281758308410645, -0.6384685039520264, -0.9731590747833252, -7.094277858734131, -12.566010475158691, 0.5749791264533997, -3.1856942176818848, 2.6990623474121094, 7.803050994873047, 5.8022871017456055, 9.229605674743652, 7.184986114501953, cyom rep and soundfiles,
"ggmr A,ggmr_070408.wav", 0.2847166657447815, 0.07698985934257507, 4608.385794697565, 1467.2219452489621, 6062.954629434122, 0.388671875, -369.6188659667969, -124.08491516113281, -90.08718872070312, 77.14244079589844, -26.40669059753418, 34.07070541381836, -40.61512756347656, 8.116610527038574, 6.147555828094482, 56.16273498535156, -10.001176834106445, 17.73890495300293, -16.983501434326172, -0.7067371010780334, 1.536134958267212, 3.105084180831909, 4.042975902557373, -3.764038562774658, -6.667627811431885, -9.215927124023438, ggmr rep and soundfiles,
"ggmr A12,ggmr_070408.wav", 0.29118403792381287, 0.09153998643159866, 4419.716522998211, 1508.4665435484806, 5999.237101510067, 0.35953229865771813, -388.44244384765625, -116.73729705810547, -87.36167907714844, 69.48155975341797, -14.068624496459961, 23.8461856842041, -38.45827102661133, 13.210604667663574, 0.1315004527568817, 53.128170013427734, -8.439784049987793, 9.625223159790039, -16.21849822998047, -0.001062994822859764, 1.324540138244629, 5.182374477386475, 2.705918312072754, -5.520436763763428, -1.0841609239578247, -7.453462600708008, ggmr rep and soundfiles,
"ggmr A2,ggmr_070408.wav", 0.2909112274646759, 0.10254696011543274, 4552.206911456617, 1467.8397963461673, 6001.35498046875, 0.38311864459325395, -364.6612548828125, -123.73722839355469, -85.72056579589844, 73.10722351074219, -19.902536392211914, 27.384004592895508, -39.505592346191406, 11.545477867126465, 0.804537832736969, 53.3914680480957, -5.219128131866455, 16.75768280029297, -17.420429229736328, 0.22926585376262665, 1.2129400968551636, 2.019702911376953, 5.625860691070557, -3.105088233947754, -4.872684955596924, -8.583192825317383, ggmr rep and soundfiles,
"ggmr A3,ggmr_070408.wav", 0.2657413184642792, 0.08973199129104614, 4449.130834146663, 1472.0784194020323, 5870.519080528846, 0.37637362637362637, -360.4161376953125, -107.67169952392578, -96.66785430908203, 74.46670532226562, -18.527606964111328, 25.342220306396484, -36.63296890258789, 10.458732604980469, 1.6652445793151855, 57.9853515625, -4.391946315765381, 13.146112442016602, -14.868666648864746, -0.625598132610321, 0.9209734797477722, 2.612020254135132, 3.616995334625244, -2.5596835613250732, -5.4680986404418945, -11.423184394836426, ggmr rep and soundfiles,
"ggmr A4,ggmr_070408.wav", 0.29044702649116516, 0.09082534909248352, 4479.542714862651, 1471.5881950301666, 5959.357731516769, 0.37679830411585363, -359.9628601074219, -115.9163589477539, -86.78630065917969, 75.75757598876953, -25.39980125427246, 32.556087493896484, -39.730098724365234, 11.315411567687988, 3.2260544300079346, 53.001129150390625, -4.751281261444092, 14.391019821166992, -17.926971435546875, -0.6349914073944092, 2.7256853580474854, 2.416879653930664, 4.083256244659424, -5.696706771850586, -5.568103790283203, -8.594815254211426, ggmr rep and soundfiles,
"ggmr A5,ggmr_070408.wav", 0.29641014337539673, 0.08487431704998016, 4456.720088650248, 1521.272366919873, 5906.870195942541, 0.37792181199596775, -341.6075134277344, -89.9826431274414, -85.37860107421875, 58.52901077270508, -17.104290008544922, 29.988096237182617, -36.953739166259766, 9.420954704284668, 0.003104475326836109, 55.756797790527344, -0.8784870505332947, 17.3641357421875, -16.885231018066406, 0.9278010129928589, 1.639739990234375, 1.6144285202026367, 3.2410531044006348, -1.6354089975357056, -7.347168445587158, -10.300907135009766, ggmr rep and soundfiles,
"ggmr B,ggmr_070408.wav", 0.31397581100463867, 0.1468317210674286, 4643.563063969747, 1550.3385197808093, 6068.951330050616, 0.4026601012323944, -277.50250244140625, -82.37890625, -83.44829559326172, 55.64067840576172, -21.890302658081055, 39.80881881713867, -43.604225158691406, 7.890869140625, 8.100481033325195, 50.61575698852539, 9.224587440490723, 13.01400375366211, -16.36886978149414, -0.7422553896903992, -0.4997391998767853, 6.458056926727295, 4.192507266998291, -6.779870510101318, -5.902878284454346, -9.796178817749023, ggmr rep and soundfiles,
"ggmr B10,ggmr_070408.wav", 0.2751227021217346, 0.08395865559577942, 4619.597073435927, 1700.2086112414927, 5865.4052734375, 0.4070366753472222, -312.32061767578125, 21.512367248535156, -8.252703666687012, 10.50369930267334, -38.48573303222656, 26.877233505249023, -21.561994552612305, 10.366074562072754, -7.355434417724609, -0.04409230127930641, 0.07764025777578354, -3.0261313915252686, -0.3671865165233612, -1.674244999885559, 0.0293870959430933, -1.5314042568206787, -3.054720401763916, 5.739404678344727, -5.2752685546875, 2.1275463104248047, ggmr rep and soundfiles,
"ggmr B18,ggmr_070408.wav", 0.29616454243659973, 0.09364352375268936, 4913.199586918995, 1309.2752314944573, 6124.893877583166, 0.43058530745967744, -419.87176513671875, -123.55561065673828, -58.29822540283203, 64.68695068359375, -34.50819778442383, 39.1539421081543, -32.65547180175781, -2.2675156593322754, 0.8492026925086975, 37.68373489379883, 2.671783447265625, 7.7091064453125, -17.451499938964844, 2.383131742477417, -1.3935697078704834, 3.5345335006713867, 3.1053924560546875, 0.5543496608734131, -3.966862678527832, 0.7432597875595093, ggmr rep and soundfiles,
"ggmr B19,ggmr_070408.wav", 0.2638939917087555, 0.156327486038208, 4913.644960944591, 1327.7040924918972, 6064.791929183468, 0.42341544858870966, -362.1282653808594, -106.17845153808594, -62.01163101196289, 58.030845642089844, -18.588483810424805, 32.69070053100586, -41.973876953125, 11.190729141235352, -1.431339144706726, 20.985376358032227, 8.684715270996094, -2.687920570373535, -15.560663223266602, 2.762148380279541, 3.3379578590393066, 0.6193303465843201, 0.22698265314102173, 2.9270968437194824, -4.196554660797119, 0.6505994200706482, ggmr rep and soundfiles,
"ggmr B2,ggmr_070408.wav", 0.27475669980049133, 0.1799919754266739, 4797.713202331547, 1295.1602759489615, 5881.500799005682, 0.4156494140625, -332.0964050292969, -99.46878051757812, -67.36055755615234, 53.46906661987305, -26.668676376342773, 41.438026428222656, -37.91851806640625, 0.6453050374984741, 8.139286994934082, 45.36260223388672, 11.807846069335938, 9.870684623718262, -18.20433807373047, 4.748713493347168, -4.922292709350586, 7.420180797576904, 4.4484686851501465, -3.8208274841308594, -4.979240894317627, -6.534348011016846, ggmr rep and soundfiles,
"ggmr B20,ggmr_070408.wav", 0.22648796439170837, 0.10945632308721542, 4941.2150712947905, 1395.0033206985745, 6040.968232996323, 0.4362936580882353, -366.7255859375, -80.05884552001953, -66.29519653320312, 41.18567657470703, -15.465777397155762, 41.90394973754883, -47.800514221191406, 8.966886520385742, 7.428914546966553, 36.42462921142578, 15.597576141357422, -1.063051462173462, -10.230279922485352, -6.0926666259765625, 5.210838794708252, 5.363852500915527, -1.4032350778579712, 2.5836126804351807, -7.514538764953613, -5.267282009124756, ggmr rep and soundfiles,
"ggmr B3,ggmr_070408.wav", 0.25938573479652405, 0.15096142888069153, 5073.360544085529, 1210.3401669949028, 6154.663913532839, 0.4451552568855932, -386.286376953125, -125.6811294555664, -51.09021759033203, 60.1375617980957, -38.99669647216797, 44.626136779785156, -34.272193908691406, -0.9161709547042847, -1.6896659135818481, 37.088722229003906, 9.512462615966797, 10.88148307800293, -19.995176315307617, 7.6689453125, -5.541638374328613, 4.551943302154541, 4.160983562469482, -1.5285539627075195, -2.164353609085083, -4.0242509841918945, ggmr rep and soundfiles,
"ggmr B4,ggmr_070408.wav", 0.27103304862976074, 0.052780646830797195, 4981.536405669216, 1287.1114590623429, 6077.984781180863, 0.44168711974557523, -430.1262512207031, -120.66687774658203, -71.25977325439453, 65.51876068115234, -32.60072708129883, 41.25044250488281, -40.297889709472656, 8.0376615524292, 1.3631376028060913, 47.80087661743164, 8.697868347167969, 11.815045356750488, -20.078876495361328, 5.6520304679870605, -4.697136402130127, 8.62164306640625, 0.9403950572013855, -2.7278945446014404, -6.877415657043457, -7.504607200622559, ggmr rep and soundfiles,
"ggmr B6,ggmr_070408.wav", 0.22827215492725372, 0.12945787608623505, 4987.860899437057, 1314.8954575183466, 6039.5627043968025, 0.44232603561046513, -387.92608642578125, -105.52208709716797, -48.79767608642578, 56.359222412109375, -19.8751277923584, 32.25077819824219, -39.8951530456543, 11.512960433959961, -1.400826334953308, 17.983928680419922, 2.5699872970581055, -4.967254638671875, -8.020387649536133, 1.6507514715194702, 2.968395233154297, 4.636093616485596, -4.932296276092529, 0.5291481018066406, -1.4319438934326172, 3.195725202560425, ggmr rep and soundfiles,
"ggmr C11,ggmr_070408.wav", 0.32980701327323914, 0.10666723549365997, 3988.039123279153, 1823.543128881191, 5640.419273109703, 0.3476664936625874, -246.00518798828125, 30.622817993164062, -5.1228861808776855, 46.30604934692383, -29.882545471191406, 15.640368461608887, -11.551591873168945, 12.278619766235352, -12.562471389770508, 8.735572814941406, -7.809934616088867, 0.25271734595298767, 6.791595458984375, -9.631410598754883, 2.3531997203826904, 5.370619773864746, -5.774662494659424, -0.8150229454040527, 7.172292232513428, -5.959560394287109, ggmr rep and soundfiles,
"ggmr C12,ggmr_070408.wav", 0.26229411363601685, 0.11608289182186127, 4636.656376784241, 1258.2094416810107, 5797.400841346154, 0.4021296574519231, -357.5754699707031, -116.40265655517578, -79.1038589477539, 76.04894256591797, -22.82309341430664, 26.17840576171875, -39.002193450927734, 15.794082641601562, -9.070106506347656, 36.669883728027344, 3.901235818862915, -0.4061780571937561, -3.1810977458953857, -15.531360626220703, 7.359498500823975, 9.743268966674805, -4.05600118637085, -4.661581516265869, 9.344258308410645, -6.68394136428833, ggmr rep and soundfiles,
"ggmr C13,ggmr_070408.wav", 0.2712341248989105, 0.1113157644867897, 4469.403272814895, 1336.6469061184719, 5606.818988894628, 0.3866461131198347, -328.1109619140625, -80.41180419921875, -86.07670593261719, 60.17842102050781, -15.069598197937012, 27.69099998474121, -39.91029357910156, 14.366714477539062, -1.5690003633499146, 52.42018127441406, 10.822444915771484, 1.7656705379486084, -5.123393535614014, -17.540653228759766, 11.505096435546875, 8.968688011169434, -3.7067818641662598, -3.5368130207061768, -0.32931455969810486, -12.927715301513672, ggmr rep and soundfiles,
"ggmr C15,ggmr_070408.wav", 0.26159900426864624, 0.09001398086547852, 4544.0118038325245, 1196.9163903412643, 5558.655185386783, 0.40183945952868855, -381.4356689453125, -110.40142059326172, -74.67739868164062, 78.50907897949219, -18.038898468017578, 19.392717361450195, -36.18711471557617, 19.108905792236328, -11.148621559143066, 23.86979103088379, -1.1357213258743286, -6.1964111328125, 1.8436295986175537, -12.218832969665527, 9.150300979614258, 6.5915727615356445, -6.2724714279174805, -5.010310649871826, 8.393990516662598, -5.563738822937012, ggmr rep and soundfiles,
"ggmr C2,ggmr_070408.wav", 0.2828637659549713, 0.08321785181760788, 4447.029698941172, 1388.4966874767374, 5712.203093497984, 0.37905194682459675, -348.3517761230469, -92.70026397705078, -87.61048126220703, 63.249549865722656, -12.143385887145996, 26.721908569335938, -42.58858108520508, 14.07801628112793, 1.3479892015457153, 40.90867614746094, 5.974125862121582, -1.042863130569458, -5.923433780670166, -10.971997261047363, 5.18535041809082, 8.652046203613281, -1.0891425609588623, -4.666414737701416, 2.520179033279419, -7.960946559906006, ggmr rep and soundfiles,
"ggmr C3,ggmr_070408.wav", 0.26611045002937317, 0.13258574903011322, 4487.668823308167, 1352.7109878053693, 5701.040720385175, 0.3848110465116279, -332.90814208984375, -94.96263122558594, -81.71160125732422, 61.84775161743164, -11.12529182434082, 23.279861450195312, -38.9974479675293, 14.063087463378906, -5.83730411529541, 39.568328857421875, 2.646806240081787, -1.0403298139572144, -2.9153759479522705, -15.364089012145996, 8.837809562683105, 7.543079853057861, -3.770859956741333, -1.826471209526062, 5.408585548400879, -7.639585494995117, ggmr rep and soundfiles,
"ggmr C4,ggmr_070408.wav", 0.28031712770462036, 0.1000593975186348, 4458.34776368437, 1471.5451758786892, 5790.474076704545, 0.3895004734848485, -321.0445556640625, -78.71648406982422, -88.7474594116211, 56.144004821777344, -10.519020080566406, 26.02722930908203, -40.32219696044922, 14.348440170288086, -0.9417747855186462, 52.957611083984375, 9.818544387817383, 7.73227596282959, -5.943894386291504, -13.496536254882812, 4.745014190673828, 11.577590942382812, -4.01234769821167, -2.957237482070923, -0.6338382959365845, -12.668623924255371, ggmr rep and soundfiles,
"ggmr C5,ggmr_070408.wav", 0.2564089596271515, 0.10932904481887817, 4538.958144861703, 1337.9847335454394, 5747.284294577206, 0.40041934742647056, -358.5389099121094, -91.2289810180664, -84.26361083984375, 59.7485466003418, -13.122825622558594, 29.251794815063477, -44.73737716674805, 16.256505966186523, -0.7727835774421692, 43.551170349121094, 7.656182289123535, 1.8368818759918213, -2.9835894107818604, -16.88975715637207, 7.115479469299316, 10.80491828918457, -4.647250652313232, -1.6697665452957153, 1.430116891860962, -6.546513080596924, ggmr rep and soundfiles,
"ggmr C7,ggmr_070408.wav", 0.26478108763694763, 0.08926331251859665, 4458.6250547298605, 1326.3404539450326, 5594.873046875, 0.3819948226686508, -356.4245910644531, -83.54008483886719, -91.18394470214844, 62.952613830566406, -13.892874717712402, 25.812747955322266, -40.75711441040039, 18.151142120361328, -3.538456439971924, 51.52763748168945, 13.046954154968262, 4.191537857055664, -3.994230031967163, -16.81838607788086, 7.272778511047363, 12.506896018981934, -5.21418571472168, -4.110245227813721, 0.9676596522331238, -13.430282592773438, ggmr rep and soundfiles,
"ggmr C8,ggmr_070408.wav", 0.25658172369003296, 0.12201343476772308, 4584.620646539452, 1288.2461825915414, 5723.875075120192, 0.3951614249465812, -340.4040832519531, -98.31964111328125, -84.04669952392578, 64.8388442993164, -14.822317123413086, 26.231491088867188, -42.36716842651367, 18.564680099487305, -6.785860538482666, 43.58641815185547, 8.49769115447998, -2.1398420333862305, -3.5619451999664307, -14.792301177978516, 7.686697483062744, 9.743209838867188, -4.077263832092285, -4.1001763343811035, 5.417008399963379, -11.537811279296875, ggmr rep and soundfiles,
"ggmr D10,ggmr_070408.wav", 0.24237513542175293, 0.14804984629154205, 5008.754197696171, 1303.9792728655602, 6146.913840553977, 0.4392681699810606, -373.21588134765625, -129.43655395507812, -72.02116394042969, 80.84129333496094, -19.08378028869629, 17.528091430664062, -36.514427185058594, 24.91006851196289, -21.148107528686523, 28.899795532226562, 5.256587982177734, -5.3379292488098145, -11.184958457946777, 3.3511250019073486, 2.6482770442962646, -3.7238080501556396, 10.442497253417969, -10.043722152709961, 2.870220184326172, 5.289060592651367, ggmr rep and soundfiles,
"ggmr D11,ggmr_070408.wav", 0.26558801531791687, 0.10126673430204391, 4907.001526324447, 1331.7585991418107, 6095.935613458807, 0.43525464607007575, -390.35516357421875, -128.78802490234375, -75.44062805175781, 81.98408508300781, -23.179672241210938, 21.983476638793945, -39.43027114868164, 23.768783569335938, -15.912938117980957, 28.478242874145508, 9.356943130493164, -4.609462261199951, -11.55196475982666, -2.9475159645080566, 7.455554485321045, -1.835886001586914, 5.7781548500061035, -6.055522441864014, 2.206843614578247, 4.432945251464844, ggmr rep and soundfiles,
"ggmr D12,ggmr_070408.wav", 0.2575681507587433, 0.1574038565158844, 4967.725632004983, 1341.473151962918, 6066.731520432692, 0.4329176682692308, -366.66949462890625, -104.88152313232422, -73.59939575195312, 62.56180191040039, -9.128469467163086, 16.844575881958008, -36.807865142822266, 20.341259002685547, -15.381318092346191, 29.735713958740234, 13.813718795776367, 1.4162997007369995, -16.207950592041016, 2.0823147296905518, 2.485726833343506, -4.241219520568848, 11.780782699584961, -7.130585670471191, 0.23809579014778137, 6.572549343109131, ggmr rep and soundfiles,
"ggmr D13,ggmr_070408.wav", 0.24129420518875122, 0.1327831745147705, 5008.640136134507, 1300.5129167972043, 6071.058238636364, 0.4362829959753788, -387.8876647949219, -116.41554260253906, -65.19892883300781, 72.38027954101562, -15.161288261413574, 15.102677345275879, -34.19927215576172, 24.394807815551758, -19.700634002685547, 25.303611755371094, 6.948978424072266, -1.5611655712127686, -12.153889656066895, 4.101055145263672, 3.3137099742889404, -5.013951301574707, 9.114288330078125, -8.125370025634766, -0.4600335359573364, 7.320512294769287, ggmr rep and soundfiles,
"ggmr D2,ggmr_070408.wav", 0.2376410812139511, 0.1191619336605072, 5073.093166540891, 1309.8808168225141, 6110.4430509868425, 0.4580078125, -401.72760009765625, -95.51156616210938, -64.71082305908203, 54.51365280151367, -9.45015811920166, 21.326879501342773, -33.10914993286133, 8.754196166992188, -5.64451265335083, 27.64012908935547, 0.8315805792808533, 0.9859781265258789, -16.682876586914062, 3.8235316276550293, 3.680809259414673, -4.721818923950195, 11.457746505737305, -9.022815704345703, 0.7490507364273071, 5.288375377655029, ggmr rep and soundfiles,
"ggmr D3,ggmr_070408.wav", 0.24947981536388397, 0.07927252352237701, 4795.7617869028945, 1422.6640120287234, 6046.57351471657, 0.43566042877906974, -397.98480224609375, -104.25588989257812, -86.27684020996094, 68.14042663574219, -12.478106498718262, 21.070762634277344, -39.883567810058594, 20.504121780395508, -8.312135696411133, 41.6151123046875, 10.482111930847168, -3.0561022758483887, -15.338855743408203, 3.440901517868042, 1.1996097564697266, -0.7710663676261902, 9.611014366149902, -6.950946807861328, -4.019002437591553, 1.3216060400009155, ggmr rep and soundfiles,
"ggmr D4,ggmr_070408.wav", 0.22006681561470032, 0.10263301432132721, 4984.067332441173, 1419.0885232796484, 6086.229359019886, 0.4565133759469697, -406.4476013183594, -90.0708236694336, -70.94239044189453, 53.12047576904297, -1.6094000339508057, 15.388084411621094, -30.046127319335938, 6.231727600097656, -2.0930707454681396, 31.214269638061523, -8.576826095581055, 4.875064373016357, -20.638927459716797, 10.298489570617676, -0.4742814600467682, -4.940849304199219, 16.35479736328125, -17.82438850402832, 7.180656433105469, 2.003162145614624, ggmr rep and soundfiles,
"ggmr D5,ggmr_070408.wav", 0.23912352323532104, 0.14384041726589203, 5054.1921873031115, 1324.4764247230728, 6145.445667613636, 0.44750236742424243, -379.6124267578125, -118.56291198730469, -68.19849395751953, 69.68614196777344, -13.011210441589355, 16.207759857177734, -36.87509536743164, 25.877004623413086, -21.329553604125977, 28.921607971191406, 7.738283634185791, -1.93377685546875, -14.880158424377441, 3.2980988025665283, 4.8168463706970215, -4.606115818023682, 9.577749252319336, -8.162836074829102, -0.14653223752975464, 6.864357948303223, ggmr rep and soundfiles,
"ggmr D6,ggmr_070408.wav", 0.23234298825263977, 0.16006819903850555, 5017.569608586776, 1298.9002546735412, 6111.264505873632, 0.4358747718978102, -366.734130859375, -115.74291229248047, -66.06558990478516, 74.20198822021484, -14.76091480255127, 13.670059204101562, -32.84214782714844, 24.748306274414062, -20.45945167541504, 23.691816329956055, 2.514791965484619, -5.24631404876709, -10.83804702758789, 4.287356376647949, 5.380869388580322, -5.701921463012695, 8.096965789794922, -8.660806655883789, 1.995919942855835, 3.866595506668091, ggmr rep and soundfiles,
